Sketch,Plane,x,y,z
1,YZ,-9.651776695296638,0.004758191582374238,0.15011326608169923
1,YZ,-9.651776695296638,0.011083819990101086,0.1506161535538746
1,YZ,-9.651776695296638,0.017364817766693,0.15151922469877918
1,YZ,-9.651776695296638,0.023575893550942747,0.15281884316764582
1,YZ,-9.651776695296638,0.02969203753282749,0.1545097758555926
1,YZ,-9.651776695296638,0.03568862215918717,0.15658521397348935
1,YZ,-9.651776695296638,0.04154150130018868,0.15903680046454818
1,YZ,-9.651776695296638,0.04722710747726829,0.16185466365524181
1,YZ,-9.651776695296638,0.05272254676105024,0.16502745700504856
1,YZ,-9.651776695296638,0.05800569095711979,0.16854240479496643
1,YZ,-9.651776695296638,0.06305526670845228,0.17238535357082435
1,YZ,-9.651776695296638,0.06785094115571323,0.1765408291342467
