Sketch,Plane,x,y,z
0,XY,-11.084619407771257,0.0,0.0
0,XY,-11.084619407771257,2.3,0.0
0,XY,-9.084619407771257,2.3,0.0
0,XY,-9.084619407771257,2.6,0.0
0,XY,-12.084619407771257,2.6,0.0
0,XY,-12.084619407771257,-2.6,0.0
0,XY,-9.084619407771257,-2.6,0.0
0,XY,-9.084619407771257,-2.3,0.0
0,XY,-11.084619407771257,-2.3,0.0
0,XY,-11.084619407771257,0.0,0.0
1,YZ,0.0,0.05,0.25
1,YZ,0.0,0.049899333823594225,0.2531711959828282
1,YZ,0.0,0.04959774064153976,0.2563296226786875
1,YZ,0.0,0.049096434863135335,0.2594625622180205
1,YZ,0.0,0.048397435069817814,0.262557399359054
1,YZ,0.0,0.04750355588704727,0.2656016722849244
1,YZ,0.0,0.04641839665080363,0.2685831227830164
1,YZ,0.0,0.04514632691433106,0.2714897456044586
1,YZ,0.0,0.04369246885348924,0.27430983680502347
1,YZ,0.0,0.04206267664155906,0.2770320408727799
1,YZ,0.0,0.04026351287655293,0.27964539645273206
1,YZ,0.0,0.0383022221559489,0.28213938048432696
1,YZ,0.0,0.036186701905253506,0.2845039505741056
1,YZ,0.0,0.03392547057785661,0.2867295854328767
1,YZ,0.0,0.03152763335422613,0.28880732321458785
1,YZ,0.0,0.02900284547855991,0.2907287976025168
1,YZ,0.0,0.02636127338052512,0.29248627149747575
1,YZ,0.0,0.023613553738634135,0.2940726681723791
1,YZ,0.0,0.020770750650094323,0.2954815997677259
1,YZ,0.0,0.017844311079593597,0.2967073930132553
1,YZ,0.0,0.014846018766413746,0.29774511207220367
1,YZ,0.0,0.011787946775471365,0.2985905784161771
1,YZ,0.0,0.00868240888334652,0.2992403876506104
1,YZ,0.0,0.005541909995050554,0.2996919232230627
1,YZ,0.0,0.0023790957911871092,0.2999433669591504
1,YZ,0.0,-0.0007932981917404014,0.29999370638369377
1,YZ,0.0,-0.003962497842839427,0.29984273879759715
1,YZ,0.0,-0.0071157419136642615,0.29949107209404663
1,YZ,0.0,-0.010240333403259538,0.29894012231073896
1,YZ,0.0,-0.013323690684501751,0.2981921079279971
1,YZ,0.0,-0.016353398165871082,0.29725004093573343
1,YZ,0.0,-0.019317256284656432,0.2961177147052291
1,YZ,0.0,-0.022203330630288707,0.2947996887145668
1,YZ,0.0,-0.025000000000000012,0.2933012701892219
1,YZ,0.0,-0.027696003193305514,0.2916284927317386
1,YZ,0.0,-0.030280484356883342,0.2897880920265416
1,YZ,0.0,-0.03274303669726425,0.28778747871771293
1,YZ,0.0,-0.035073744385316075,0.2856347085689432
1,YZ,0.0,-0.03726322248378773,0.2833384500258146
1,YZ,0.0,-0.03930265473713938,0.28090794931103025
1,YZ,0.0,-0.04118382907149164,0.27835299319313855
1,YZ,0.0,-0.04289917066174885,0.2756838695786703
1,YZ,0.0,-0.04444177243274617,0.27291132608637053
1,YZ,0.0,-0.04580542287160348,0.2700465267703307
1,YZ,0.0,-0.04698463103929542,0.2671010071662835
1,YZ,0.0,-0.04797464868072487,0.2640866278420715
1,YZ,0.0,-0.048771489344270356,0.26101552663932703
1,YZ,0.0,-0.04937194443381972,0.25790006979866753
1,YZ,0.0,-0.049773596128654236,0.2547528021652091
1,YZ,0.0,-0.04997482711915926,0.2515863966749034
1,YZ,0.0,-0.04997482711915926,0.24841360332509663
1,YZ,0.0,-0.049773596128654236,0.24524719783479088
1,YZ,0.0,-0.04937194443381972,0.2420999302013325
1,YZ,0.0,-0.048771489344270356,0.238984473360673
1,YZ,0.0,-0.04797464868072487,0.2359133721579285
1,YZ,0.0,-0.04698463103929542,0.2328989928337166
1,YZ,0.0,-0.04580542287160348,0.2299534732296693
1,YZ,0.0,-0.04444177243274618,0.2270886739136295
1,YZ,0.0,-0.042899170661748844,0.2243161304213297
1,YZ,0.0,-0.041183829071491644,0.2216470068068615
1,YZ,0.0,-0.03930265473713937,0.21909205068896975
1,YZ,0.0,-0.03726322248378774,0.21666154997418544
1,YZ,0.0,-0.03507374438531607,0.21436529143105684
1,YZ,0.0,-0.03274303669726426,0.21221252128228713
1,YZ,0.0,-0.030280484356883332,0.2102119079734584
1,YZ,0.0,-0.027696003193305525,0.20837150726826145
1,YZ,0.0,-0.02499999999999998,0.20669872981077808
1,YZ,0.0,-0.022203330630288697,0.2052003112854332
1,YZ,0.0,-0.019317256284656432,0.20388228529477095
1,YZ,0.0,-0.016353398165871093,0.20274995906426657
1,YZ,0.0,-0.013323690684501732,0.2018078920720029
1,YZ,0.0,-0.010240333403259527,0.20105987768926106
1,YZ,0.0,-0.0071157419136642615,0.20050892790595334
1,YZ,0.0,-0.0039624978428394395,0.20015726120240288
1,YZ,0.0,-0.0007932981917403804,0.20000629361630623
1,YZ,0.0,0.002379095791187119,0.2000566330408496
1,YZ,0.0,0.005541909995050543,0.20030807677693732
1,YZ,0.0,0.0086824088833465,0.2007596123493896
1,YZ,0.0,0.011787946775471373,0.20140942158382294
1,YZ,0.0,0.014846018766413746,0.20225488792779633
1,YZ,0.0,0.017844311079593583,0.2032926069867447
1,YZ,0.0,0.02077075065009434,0.20451840023227408
1,YZ,0.0,0.023613553738634146,0.2059273318276209
1,YZ,0.0,0.02636127338052512,0.20751372850252428
1,YZ,0.0,0.029002845478559896,0.2092712023974832
1,YZ,0.0,0.03152763335422614,0.21119267678541215
1,YZ,0.0,0.033925470577856616,0.21327041456712334
1,YZ,0.0,0.036186701905253506,0.21549604942589443
1,YZ,0.0,0.03830222215594889,0.217860619515673
1,YZ,0.0,0.040263512876552936,0.22035460354726802
1,YZ,0.0,0.04206267664155906,0.22296795912722014
1,YZ,0.0,0.04369246885348924,0.22569016319497653
1,YZ,0.0,0.045146326914331056,0.2285102543955414
1,YZ,0.0,0.046418396650803634,0.23141687721698365
1,YZ,0.0,0.04750355588704727,0.23439832771507563
1,YZ,0.0,0.048397435069817814,0.23744260064094605
1,YZ,0.0,0.049096434863135335,0.2405374377819795
1,YZ,0.0,0.04959774064153976,0.24367037732131255
1,YZ,0.0,0.049899333823594225,0.24682880401717178
1,YZ,0.0,0.05,0.25
2,YZ,0.0,0.05,-0.25
2,YZ,0.0,0.049899333823594225,-0.24682880401717178
2,YZ,0.0,0.04959774064153976,-0.24367037732131255
2,YZ,0.0,0.049096434863135335,-0.2405374377819795
2,YZ,0.0,0.048397435069817814,-0.23744260064094605
2,YZ,0.0,0.04750355588704727,-0.23439832771507563
2,YZ,0.0,0.04641839665080363,-0.23141687721698365
2,YZ,0.0,0.04514632691433106,-0.22851025439554143
2,YZ,0.0,0.04369246885348924,-0.22569016319497653
2,YZ,0.0,0.04206267664155906,-0.22296795912722014
2,YZ,0.0,0.04026351287655293,-0.22035460354726796
2,YZ,0.0,0.0383022221559489,-0.21786061951567307
2,YZ,0.0,0.036186701905253506,-0.21549604942589443
2,YZ,0.0,0.03392547057785661,-0.21327041456712334
2,YZ,0.0,0.03152763335422613,-0.21119267678541215
2,YZ,0.0,0.02900284547855991,-0.2092712023974832
2,YZ,0.0,0.02636127338052512,-0.20751372850252428
2,YZ,0.0,0.023613553738634135,-0.2059273318276209
2,YZ,0.0,0.020770750650094323,-0.20451840023227408
2,YZ,0.0,0.017844311079593597,-0.2032926069867447
2,YZ,0.0,0.014846018766413746,-0.20225488792779633
2,YZ,0.0,0.011787946775471365,-0.20140942158382294
2,YZ,0.0,0.00868240888334652,-0.2007596123493896
2,YZ,0.0,0.005541909995050554,-0.20030807677693732
2,YZ,0.0,0.0023790957911871092,-0.2000566330408496
2,YZ,0.0,-0.0007932981917404014,-0.20000629361630623
2,YZ,0.0,-0.003962497842839427,-0.20015726120240288
2,YZ,0.0,-0.0071157419136642615,-0.20050892790595334
2,YZ,0.0,-0.010240333403259538,-0.20105987768926106
